sku,product_name,name_en,barcode,category,category_en,type,group,world,brand,room,material,diameter_inch,diameter_dn,diameter_mm,length_mm,angle,connection,gender,color,pressure_bar,max_temp_c,capacity,price,description,image_file,image_url,gallery_files,gallery_urls,image_count,page_url
40020867,ברך לשפכים חמים 87° עם ביקורת גב בקוטר 50,,,,,ברך,,,Huliot,,,,,,,87°,,,,,,,,,40020867.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg,40020867.jpg|40020867_1.jpg|40020867_2.jpg|40020867_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Back_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,4,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87-%D7%A2%D7%9D-%D7%91%D7%99%D7%A7%D7%95%D7%A8%D7%AA-%D7%92%D7%91-%D7%91%D7%A7%D7%95%D7%98%D7%A8-50/
40030867,ברך לשפכים חמים 87° עם ביקורת גב בקוטר 75,,,,,ברך,,,Huliot,,,,,,,87°,,,,,,,,,40030867.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg,40030867.jpg|40030867_1.jpg|40030867_2.jpg|40030867_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Back_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,4,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87-%D7%A2%D7%9D-%D7%91%D7%99%D7%A7%D7%95%D7%A8%D7%AA-%D7%92%D7%91-%D7%91%D7%A7%D7%95%D7%98%D7%A8-75/
40040868,ברך לשפכים חמים 87° עם ביקורת ימין בקוטר 110,,,,,ברך,,,Huliot,,,,,,,87°,,,,,,,,,40040868.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Right_Enlarge.jpg,40040868.jpg|40040868_1.jpg|40040868_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Right_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,3,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87-%D7%A2%D7%9D-%D7%91%D7%99%D7%A7%D7%95%D7%A8%D7%AA-%D7%99%D7%9E%D7%99%D7%9F-%D7%91%D7%A7%D7%95%D7%98%D7%A8-110/
40060858,ברך לשפכים חמים 87° עם ביקורת ימין בקוטר 160,,,,,ברך,,,Huliot,,,,,,,87°,,,,,,,,,40060858.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Right_Enlarge.jpg,40060858.jpg|40060858_1.jpg|40060858_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Right_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,3,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87-%D7%A2%D7%9D-%D7%91%D7%99%D7%A7%D7%95%D7%A8%D7%AA-%D7%99%D7%9E%D7%99%D7%9F-%D7%91%D7%A7%D7%95%D7%98%D7%A8-160/
40040869,ברך לשפכים חמים 87° עם ביקורת שמאל בקוטר 110,,,,,ברך,,,Huliot,,,,,,,87°,,,,,,,,,40040869.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Left_Enlarge.jpg,40040869.jpg|40040869_1.jpg|40040869_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Left_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,3,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87-%D7%A2%D7%9D-%D7%91%D7%99%D7%A7%D7%95%D7%A8%D7%AA-%D7%A9%D7%9E%D7%90%D7%9C-%D7%91%D7%A7%D7%95%D7%98%D7%A8-110/
40060859,ברך לשפכים חמים 87° עם ביקורת שמאל בקוטר 160,,,,,ברך,,,Huliot,,,,,,,87°,,,,,,,,,40060859.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Left_Enlarge.jpg,40060859.jpg|40060859_1.jpg|40060859_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Branch_87_Left_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,3,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87-%D7%A2%D7%9D-%D7%91%D7%99%D7%A7%D7%95%D7%A8%D7%AA-%D7%A9%D7%9E%D7%90%D7%9C-%D7%91%D7%A7%D7%95%D7%98%D7%A8-160/
40040860,ברך לשפכים חמים 87º בקוטר 110,,,,,ברך,,,Huliot,,,,,,,,,,,,,,,,40040860.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg,40040860.jpg|40040860_1.jpg|40040860_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,3,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87o-%D7%91%D7%A7%D7%95%D7%98%D7%A8-110/
40050860,ברך לשפכים חמים 87º בקוטר 125,,,,,ברך,,,Huliot,,,,,,,,,,,,,,,,40050860.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg,40050860.jpg|40050860_1.jpg|40050860_2.jpg|40050860_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,4,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87o-%D7%91%D7%A7%D7%95%D7%98%D7%A8-125/
40060860,ברך לשפכים חמים 87º בקוטר 160,,,,,ברך,,,Huliot,,,,,,,,,,,,,,,,40060860.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg,40060860.jpg|40060860_1.jpg|40060860_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,3,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87o-%D7%91%D7%A7%D7%95%D7%98%D7%A8-160/
40010860,ברך לשפכים חמים 87º בקוטר 40,,,,,ברך,,,Huliot,,,,,,,,,,,,,,,,40010860.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg,40010860.jpg|40010860_1.jpg|40010860_2.jpg|40010860_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,4,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87o-%D7%91%D7%A7%D7%95%D7%98%D7%A8-40/
40020860,ברך לשפכים חמים 87º בקוטר 50,,,,,ברך,,,Huliot,,,,,,,,,,,,,,,,40020860.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg,40020860.jpg|40020860_1.jpg|40020860_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,3,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87o-%D7%91%D7%A7%D7%95%D7%98%D7%A8-50/
40030860,ברך לשפכים חמים 87º בקוטר 75,,,,,ברך,,,Huliot,,,,,,,,,,,,,,,,40030860.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg,40030860.jpg|40030860_1.jpg|40030860_2.jpg|40030860_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_87_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg,4,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-87o-%D7%91%D7%A7%D7%95%D7%98%D7%A8-75/
71456863,ברך מצרה טלסקופית צד אחד שקע תקע ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,,SmartLock,,,,,,,,71456863.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,71456863.jpg|71456863_1.jpg|71456863_2.jpg|71456863_3.jpg|71456863_4.jpg|71456863_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_15N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Telescopic63HT_Enlarge.jpg,6,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9E%D7%A6%D7%A8%D7%94-%D7%98%D7%9C%D7%A1%D7%A7%D7%95%D7%A4%D7%99%D7%AA-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%A9%D7%A7%D7%A2-%D7%AA%D7%A7%D7%A2-smartlock/
70043930,ברך מצרה לסיפון 32/40/90° צד אחד שקע תקע ™SmartLock,,,,,סיפון,,SmartLock,Huliot,,,,,,,90°,SmartLock,,,,,,,,70043930.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70043930.jpg|70043930_1.jpg|70043930_2.jpg|70043930_3.jpg|70043930_4.jpg|70043930_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/BendReduHT_324090_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-2-400x400.jpg,6,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9E%D7%A6%D7%A8%D7%94-%D7%9C%D7%A1%D7%99%D7%A4%D7%95%D7%9F-32-40-90-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%A9%D7%A7%D7%A2-%D7%AA%D7%A7%D7%A2-smartlock/
70053930,ברך מצרה 32/50/90° צד אחד שקע תקע ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,90°,SmartLock,,,,,,,,70053930.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70053930.jpg|70053930_1.jpg|70053930_2.jpg|70053930_3.jpg|70053930_4.jpg|70053930_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/BendReduHT_325090_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_15N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_30N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-2-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-3-400x400.jpg,6,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%9E%D7%A6%D7%A8%D7%94-32-50-90-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%A9%D7%A7%D7%A2-%D7%AA%D7%A7%D7%A2-smartlock/
60043930,ברך סיפון “¼1,,,,,סיפון,,,Huliot,,,,,,,,,,,,,,,,60043930.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_45_12_Enlarge-8.jpg,60043930.jpg|60043930_1.jpg|60043930_2.jpg|60043930_3.jpg|60043930_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_45_12_Enlarge-8.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_30N_Enlarge-1.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_45N_Enlarge-2.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90N_Enlarge-2.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Knee_40_32_90_Enlarge-1.jpg,5,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-%D7%A1%D7%99%D7%A4%D7%95%D7%9F-%C2%BC1/
70033460,ברך 32/45°  ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,45°,SmartLock,,,,,,,,70033460.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70033460.jpg|70033460_1.jpg|70033460_2.jpg|70033460_3.jpg|70033460_4.jpg|70033460_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-3-400x400.jpg,6,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-32-45-smartlock/
70033960,ברך 32/90°  ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,90°,SmartLock,,,,,,,,70033960.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70033960.jpg|70033960_1.jpg|70033960_2.jpg|70033960_3.jpg|70033960_4.jpg|70033960_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/BendRedu_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-3-400x400.jpg,6,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-32-90-smartlock/
70041150,ברך 40/15° צד אחד חלק ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,15°,SmartLock,,,,,,,,70041150.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70041150.jpg|70041150_1.jpg|70041150_2.jpg|70041150_3.jpg|70041150_4.jpg|70041150_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/BendRedu_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_15N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_15N_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90N_Enlarge-400x400.jpg,6,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-40-15-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%97%D7%9C%D7%A7-smartlock/
70041300,ברך 40/30° צד אחד חלק ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,30°,SmartLock,,,,,,,,70041300.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70041300.jpg|70041300_1.jpg|70041300_2.jpg|70041300_3.jpg|70041300_4.jpg|70041300_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/BendRedu_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_30N_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-3-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-400x400.jpg,6,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-40-30-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%97%D7%9C%D7%A7-smartlock/
70041460,ברך 40/45° צד אחד חלק ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,45°,SmartLock,,,,,,,,70041460.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70041460.jpg|70041460_1.jpg|70041460_2.jpg|70041460_3.jpg|70041460_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45N_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-1-400x400.jpg,5,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-40-45-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%97%D7%9C%D7%A7-smartlock/
60041460,ברך 40/45 צד אחד חלק,,,,,ברך,,,Huliot,,,,,,,,,,,,,,,,60041460.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Bend_50_32_90_Enlarge.jpg,60041460.jpg|60041460_1.jpg|60041460_2.jpg|60041460_3.jpg|60041460_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Bend_50_32_90_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_15N_Enlarge-1.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_45N_Enlarge-2.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_45_Enlarge-5.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Knee_40_32_90_Enlarge-1.jpg,5,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-40-45-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%97%D7%9C%D7%A7/
70044460,ברך 40/45°  ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,45°,SmartLock,,,,,,,,70044460.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70044460.jpg|70044460_1.jpg|70044460_2.jpg|70044460_3.jpg|70044460_4.jpg|70044460_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-5-400x400.jpg,6,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-40-45-smartlock/
70041960,ברך 40/90° צד אחד חלק ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,90°,SmartLock,,,,,,,,70041960.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70041960.jpg|70041960_1.jpg|70041960_2.jpg|70041960_3.jpg|70041960_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90N_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg,5,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-40-90-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%97%D7%9C%D7%A7-smartlock/
60041960,ברך 40/90 צד אחד חלק,,,,,ברך,,,Huliot,,,,,,,,,,,,,,,,60041960.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_45_12_Enlarge-9.jpg,60041960.jpg|60041960_1.jpg|60041960_2.jpg|60041960_3.jpg|60041960_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_45_12_Enlarge-9.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_45_Enlarge-4.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_45_Enlarge-7.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90N_Enlarge-2.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90_Enlarge-8.jpg,5,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-40-90-%D7%A6%D7%93-%D7%90%D7%97%D7%93-%D7%97%D7%9C%D7%A7/
70044960,ברך 40/90°  ™SmartLock,,,,,ברך,,SmartLock,Huliot,,,,,,,90°,SmartLock,,,,,,,,70044960.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70044960.jpg|70044960_1.jpg|70044960_2.jpg|70044960_3.jpg|70044960_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/BendRedu_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-4-400x400.jpg,5,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-40-90-smartlock/
60033460,ברך 45° 32/32,,,,,ברך,,,Huliot,,,,,,,45°,,,,,,,,,60033460.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Bend_50_32_90_Enlarge.jpg,60033460.jpg|60033460_1.jpg|60033460_2.jpg|60033460_3.jpg|60033460_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Bend_50_32_90_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_45_12_Enlarge-8.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_45_Enlarge-4.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90N_Enlarge-3.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90_Enlarge-6.jpg,5,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-45-32-32/
60044460,ברך 45° 40/40,,,,,ברך,,,Huliot,,,,,,,45°,,,,,,,,,60044460.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Bend_50_32_90_Enlarge.jpg,60044460.jpg|60044460_1.jpg|60044460_2.jpg|60044460_3.jpg|60044460_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Bend_50_32_90_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_45_Enlarge-5.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90N_Enlarge-3.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90_Enlarge-6.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90_Enlarge-8.jpg,5,https://www.huliot.co.il/product/%D7%91%D7%A8%D7%9A-45-40-40/
